Date,TempMax,TempMin,TempMean,Precipitation,PrecipHours,WindSpeed,SunshineDuration
2015-01-25,48.6,29,37.9,0,0,4,32457.21
2015-01-26,55.1,27.3,41,0,0,4.3,32501.5
2015-01-27,51.2,27.6,39.4,0,0,3.2,31148.54
2015-01-28,50.8,32.2,41.7,0,0,6.7,32475.59
2015-01-29,51.7,35.8,42.8,0,0,4.5,22114.89
2015-01-30,44.2,38.6,41.1,0.366,18,6.2,0
2015-01-31,45.5,33.5,39.7,0.114,11,5.2,14335.48
2015-02-01,46.1,28.3,36.6,0,0,4.9,32970.34
2015-02-02,50,29,38.4,0,0,5.6,32984.93
2015-02-03,52,27.7,40.1,0,0,6,29310.27
2015-02-04,56.1,30.8,42.7,0,0,6.5,33126.23
2015-02-05,59,30.6,44.4,0,0,4,33262.96
2015-02-06,61.1,29,43.7,0,0,7.4,32934.48
2015-02-07,60.5,34.3,47.5,0,0,6.8,34043.06
2015-02-08,59.6,30.8,47.1,0,0,5.8,34369.84
2015-02-09,64.4,32.2,47.7,0,0,12.7,34554.93
2015-02-10,56.9,38,47.8,0,0,10.6,34746.85
2015-02-11,57.2,31.7,44.6,0,0,10.1,34971.66
2015-02-12,55.6,30.8,45.5,0,0,5.8,35054.76
2015-02-13,60.6,32.9,48,0,0,4.3,35262.07
2015-02-14,61.3,32.9,48.8,0,0,5.8,35409.39
2015-02-15,58.5,33.2,45.8,0,0,17.5,35557.92
2015-02-16,45.5,32.7,39.8,0.004,1,11.7,32838.22
2015-02-17,45.5,24.5,35.3,0,0,7.6,35857.94
2015-02-18,53.1,24.4,39.6,0,0,3.2,36009.16
2015-02-19,58.4,26.2,44.2,0,0,5.4,36160.98
2015-02-20,57.3,30.1,43.8,0,0,19.8,36313.27
2015-02-21,50.3,34.3,41.6,0,0,11.4,33577.28
2015-02-22,34.7,27.5,32.2,0.055,7,14.4,13402.08
2015-02-23,38,24.6,31.1,0.087,12,6.9,24723.04
2015-02-24,48.7,28.1,37.8,0,0,10.7,36924.42
2015-02-25,52.6,28,39.3,0.008,1,14.6,36107.46
2015-02-26,43,24.8,34.4,0,0,6.5,23558.86
2015-02-27,43,24.8,33.5,0,0,7.9,37381.29
2015-02-28,43.4,24.5,33.4,0.094,7,11.5,26887.58
2015-03-01,43.4,26.1,35.8,0.008,2,3.6,15750.69
2015-03-02,53.1,34.7,41.2,0.268,13,21.5,20144.31
2015-03-03,44.8,29.6,36.5,0.043,7,13.5,37988.62
2015-03-04,41.3,25.4,32,0,0,8.3,38142.25
2015-03-05,44.6,24,34.4,0,0,5.3,38296.52
2015-03-06,50.2,25.7,38.6,0,0,4.2,38451.29
2015-03-07,54.9,31.7,43.9,0,0,4.8,38606.48
2015-03-08,57.2,30.4,44.9,0,0,6.3,38761.96
2015-03-09,57.5,35.5,47.1,0,0,7.1,38917.62
2015-03-10,60.8,36.5,50.1,0,0,5.1,39073.35
2015-03-11,63.4,29.8,50.3,0,0,6.3,36249.48
2015-03-12,56.7,44,50.7,0,0,6.2,18119.96
2015-03-13,63.2,39.8,50.8,0,0,8.6,39459.58
2015-03-14,64.8,34.2,51.5,0,0,6.2,39526.6
2015-03-15,69.7,36,55.2,0,0,5.7,39580.34
2015-03-16,72.2,35.3,57.7,0,0,6.9,39673.58
2015-03-17,74,37.7,58.2,0,0,9.2,39727.1
2015-03-18,65.7,48.8,58.4,0,0,9.1,32096.3
2015-03-19,64.1,40.7,52.9,0,0,12.7,39838.62
2015-03-20,65.3,38.9,53.7,0,0,5.3,40080.99
2015-03-21,69.3,32.9,54.7,0,0,8.6,40226.59
2015-03-22,70.6,38.6,57.8,0,0,9.7,34821.72
2015-03-23,68.5,50.6,59.3,0,0,18.8,40425.31
2015-03-24,63,40.4,52.5,0,0,9.2,40641.67
2015-03-25,57.1,41.8,50.6,0,0,12.7,41030.58
2015-03-26,61.8,38.2,51.2,0,0,6.9,41152.89
2015-03-27,70.2,41.7,57.4,0,0,6.3,41383.7
2015-03-28,77.8,39.8,61.7,0,0,10.4,41299.69
2015-03-29,73.1,50.8,63.2,0,0,7.9,41330.3
2015-03-30,76,44.3,62.7,0,0,7.8,41646.04
2015-03-31,78.5,44.7,65,0,0,17.4,41358.07
2015-04-01,66.5,50.4,59.1,0,0,14.9,41854.24
2015-04-02,59.6,41.7,51,0,0,18.9,42459.1
2015-04-03,54.3,35,44.7,0,0,7.6,42713.5
2015-04-04,66.7,27.4,50,0,0,7.7,42860.77
2015-04-05,71.6,40.7,57.5,0,0,19.5,42903.74
2015-04-06,70.3,41.5,57.8,0,0,21.3,42537.84
2015-04-07,67.8,40.3,56.1,0,0,20,43296.81
2015-04-08,56.2,40,49.4,0,0,23.6,43038.64
2015-04-09,59.5,34.5,47.9,0,0,6.1,43581.71
2015-04-10,66.8,36,54.3,0,0,9.2,43722.42
2015-04-11,72.1,36.9,57.7,0,0,13.3,43862.98
2015-04-12,68.6,46.6,57.9,0,0,11.8,44003.41
2015-04-13,71.3,46.1,59.1,0,0,7.7,44143.62
2015-04-14,75.5,41.1,59,0,0,24.6,44283.53
2015-04-15,45.3,34.5,40.8,0,0,15.3,43486.06
2015-04-16,51.1,30.8,41.9,0.008,1,8.8,43086.95
2015-04-17,47,37.8,42.1,0.287,16,7.5,16285.66
2015-04-18,59.2,39.8,49.2,0.098,8,10.3,44505.89
2015-04-19,60.5,39.5,51.1,0,0,6.2,44474.94
2015-04-20,66.1,40.2,54.6,0,0,7.1,45111.05
2015-04-21,72,37.3,57.1,0,0,9.4,45246.07
2015-04-22,73.3,38,58.9,0,0,10.1,45325.21
2015-04-23,71.1,40.3,58.4,0,0,14.6,45379.68
2015-04-24,69.7,41.2,58.1,0,0,13.2,45434.02
2015-04-25,64.7,47.5,55,0.252,8,11.5,34730.62
2015-04-26,57.8,45.4,50.9,0.055,6,8.8,36996.12
2015-04-27,63.5,45.6,54.7,0,0,10,45595.96
2015-04-28,68,45.4,57.6,0,0,6.1,45689.01
2015-04-29,76.3,41.9,61.8,0,0,6.5,45848.71
2015-04-30,81,44.9,66.5,0,0,10.6,45909.57
2015-05-01,81.3,56.9,69.7,0,0,10.7,43295.13
2015-05-02,82.6,53.3,71.5,0,0,12,45863.06
2015-05-03,80.7,56,70,0,0,11.5,45916.57
2015-05-04,74.9,52.4,65.5,0,0,6.4,46215.86
2015-05-05,67.4,53.3,60.7,0.051,4,6.2,34630.46
2015-05-06,71.3,53,61.5,0.004,1,14.2,43460.88
2015-05-07,73.1,45.6,61.6,0.008,1,13.4,46831.62
2015-05-08,71.1,48.3,59,0.008,1,14.2,33027.85
2015-05-09,61.5,42.8,53,0,0,9.4,47068.96
2015-05-10,62.3,40.8,52.5,0,0,9.9,46842.65
2015-05-11,70.7,39.3,57,0,0,5.4,47515.24
2015-05-12,79.9,45.9,64.5,0,0,19.4,47028.53
2015-05-13,76.4,54.5,66.5,0,0,16.9,47341.28
2015-05-14,66.6,53.4,60.2,0.118,11,10.9,42575
2015-05-15,61,46.2,53.5,0.201,11,14.1,42163.23
2015-05-16,62.7,44.3,53.4,0.043,5,12,45337.09
2015-05-17,68.9,47,59,0.004,1,8.7,48177.54
2015-05-18,75.7,45.2,60.1,0.075,4,15.8,37675.44
2015-05-19,67.4,46.4,58,0.079,6,11.1,47453.65
2015-05-20,73.6,43.9,61.7,0,0,7.4,48542.09
2015-05-21,74.7,45.7,62.9,0,0,14,37079.56
2015-05-22,73.3,49.8,63,0,0,14.2,45462.55
2015-05-23,62.3,49.8,56.4,0.035,5,11.4,48674.07
2015-05-24,66.2,43,56.3,0,0,8.4,46277.68
2015-05-25,71.8,49.7,61.8,0,0,8.7,48741.97
2015-05-26,76.8,48.5,64.7,0.047,3,12.2,48527.79
2015-05-27,79,50,66.4,0.004,1,15.8,47839.75
2015-05-28,78,56.1,67.8,0.008,1,12.3,48831.59
2015-05-29,77.5,53.3,67,0,0,6.5,48859.84
2015-05-30,85.6,50.9,71.8,0,0,8.1,48883.17
2015-05-31,91.1,57.8,78.3,0,0,8.7,48906.5
2015-06-01,93.1,59.5,79.6,0,0,18.2,49019.97
2015-06-02,88.5,62.8,77.7,0,0,13,49042.8
2015-06-03,87.3,54.8,74.3,0,0,16.9,49118.93
2015-06-04,88.4,53.4,74.5,0,0,13.2,48983.45
2015-06-05,76,61.2,69.3,0.138,9,12.4,38838.49
2015-06-06,71.9,55.6,63.1,0.437,12,13,44593.89
2015-06-07,72.6,52.8,63.5,0.071,5,7,48644.06
2015-06-08,79.4,51.4,67.6,0,0,4.9,49271.59
2015-06-09,84.4,55.1,72.4,0,0,6.7,45442.57
2015-06-10,71.2,60.5,65.9,0.244,12,10,43769.36
2015-06-11,67.9,55.3,61.8,0.217,11,5.6,42458.92
2015-06-12,75.8,56,66.3,0,0,5.2,49307.85
2015-06-13,82.3,54.5,70.8,0,0,6.6,49233.84
2015-06-14,85.3,54.5,72.2,0,0,11.1,49391.12
2015-06-15,90.4,56.2,76.6,0,0,13.3,49070.18
2015-06-16,94.9,62.3,80.9,0.004,1,18.2,49308.32
2015-06-17,95.7,61.3,82.4,0,0,10.1,49552.57
2015-06-18,97.9,58.7,82.1,0,0,10.2,49633.63
2015-06-19,98.9,61.8,83.7,0,0,14.4,49629.47
2015-06-20,99.2,61.2,84,0,0,8.6,49623.18
2015-06-21,102.1,62.4,86.2,0,0,19.5,49614.85
2015-06-22,99.4,70.1,87.2,0,0,10.3,49692.46
2015-06-23,100.2,68.2,87.3,0,0,14.4,48970.06
2015-06-24,98.6,71.6,87.1,0,0,13.5,49578.36
2015-06-25,98,65.1,84.8,0,0,9.2,49562.55
2015-06-26,97.8,73.2,87.2,0,0,6.6,49634.78
2015-06-27,98.7,68.3,86.7,0,0,6.5,49436.02
2015-06-28,98.9,67.8,86.7,0,0,6.2,49505.13
2015-06-29,99.9,70.9,88.1,0,0,8.1,48943.8
2015-06-30,101.8,69.8,88.6,0,0,13.9,49279.01
2015-07-01,100.5,74.2,88.5,0,0,11.1,48806.02
2015-07-02,96.8,73.5,87.1,0,0,5.9,48306.08
2015-07-03,97.4,71.9,86.9,0,0,10.7,49361.68
2015-07-04,97.2,73.8,86,0.004,1,18,42820.25
2015-07-05,87.2,68.7,78.4,0.098,7,8.7,44807.94
2015-07-06,90.2,66.3,79.1,0.059,1,8.9,48534.71
2015-07-07,83.8,68,76.8,0,0,12.2,47801.86
2015-07-08,85.4,64.5,75,0.035,3,12.8,47295.73
2015-07-09,83.6,63.7,73.7,0.031,2,17.9,43238.87
2015-07-10,82.1,58.7,72.3,0,0,12.5,48611.86
2015-07-11,86.3,60.6,75.6,0.004,1,15.3,48479.19
2015-07-12,92.4,64.3,80.2,0,0,14.4,48440.91
2015-07-13,92,65.2,80.6,0,0,11.3,48401.95
2015-07-14,90.4,68.6,81,0,0,6.4,46974.32
2015-07-15,91.5,65.9,79.9,0,0,14.2,48187.41
2015-07-16,93.1,63.5,81,0,0,11,48597.17
2015-07-17,95.6,66.7,83.7,0,0,15.5,48480.19
2015-07-18,89.6,67.7,81.2,0,0,16.3,48199.96
2015-07-19,83.1,65.4,73.7,0.047,3,4.1,40412.51
2015-07-20,89.1,63.2,76.1,0,0,13.4,36898.36
2015-07-21,86.4,65,76.3,0.008,1,12.5,47564.59
2015-07-22,90.5,62.6,79.1,0,0,15,47843.31
2015-07-23,93.3,66,81.7,0,0,13.5,47970.45
2015-07-24,93,65.8,81.3,0,0,12.4,47849.36
2015-07-25,92.9,61.4,79.7,0,0,8.8,47731.41
2015-07-26,95.7,61.1,81.3,0,0,13.1,47534.43
2015-07-27,94.3,66.7,82.3,0,0,21.5,47468.53
2015-07-28,89.1,65,78.1,0,0,7.7,47414
2015-07-29,92.9,67.3,80.9,0,0,7.9,47049.27
2015-07-30,93.5,65.9,82.4,0,0,6.9,46806.84
2015-07-31,93.7,67,82.4,0,0,10.3,46967.74
2015-08-01,91.1,69.2,80.7,0,0,8.8,46964.87
2015-08-02,77.2,66.5,72.4,0.335,14,7.2,22585.23
2015-08-03,84.1,61.7,73.3,0,0,14.2,46940.27
2015-08-04,88.7,59.2,75.1,0,0,9.2,46875.36
2015-08-05,95.9,59.6,80.3,0,0,18,46808.45
2015-08-06,93.1,73.1,82.9,0,0,6.8,46601
2015-08-07,81.6,67,72.8,0.13,8,11.6,27549.48
2015-08-08,84.9,60.5,74.1,0,0,13.1,46473.5
2015-08-09,88.3,59.8,76.2,0,0,9.2,46445.75
2015-08-10,92.8,60.8,80.2,0,0,8.1,46343.55
2015-08-11,82.6,72.3,76.3,0.15,7,8.7,41520.29
2015-08-12,86.6,67.1,76.2,0.067,4,8.9,46198.88
2015-08-13,90.1,68,79.9,0,0,6.7,46126.5
2015-08-14,96.3,64.3,82.7,0,0,11.1,46052.8
2015-08-15,97.3,69.8,84.9,0.004,1,10.8,45849.06
2015-08-16,96.5,68.5,85.5,0,0,9.9,43992.33
2015-08-17,95.9,71.5,85.4,0,0,15.3,45782.31
2015-08-18,91.2,67,79.8,0,0,16.1,45653.25
2015-08-19,84.9,61,75.2,0,0,9.9,45523.21
2015-08-20,91.3,61.7,79.6,0,0,8.6,43244.48
2015-08-21,94.7,61.2,81.3,0,0,13.6,45260.64
2015-08-22,93.8,67.5,82.6,0,0,10.6,45128.29
2015-08-23,92.6,69.2,82.4,0,0,6.4,44995.36
2015-08-24,93.6,62.3,81.2,0,0,5.4,44861.94
2015-08-25,95.6,64.1,83.1,0,0,10.4,44211.26
2015-08-26,80.3,66.8,71.6,0.232,9,9.3,18687.35
2015-08-27,82.4,62.3,71.5,0.012,1,11.4,44436.29
2015-08-28,86.1,62.4,75.5,0,0,5.5,44324.48
2015-08-29,92.3,56.1,77.3,0,0,7.7,44187.91
2015-08-30,92,62,79.1,0,0,14.7,42610.02
2015-08-31,87.3,64.7,76.1,0.055,2,12.9,40127.91
2015-09-01,89.3,61.8,76.4,0,0,14.3,42393.86
2015-09-02,89.4,61,77.4,0,0,14.4,42783.35
2015-09-03,88.4,67.7,78.9,0,0,14.3,42725.13
2015-09-04,85.4,62,75.8,0,0,17.4,42664.23
2015-09-05,85.1,64.2,74.9,0.008,1,20.3,42933.66
2015-09-06,85.7,60.2,74.6,0,0,11.2,42766.27
2015-09-07,85.3,62.2,74.9,0,0,9.3,42462.69
2015-09-08,85.7,61.3,75.6,0,0,6.3,42453.5
2015-09-09,87.1,56,74.7,0,0,6.3,42309.5
2015-09-10,87.5,59.7,75.6,0,0,3.1,42174.78
2015-09-11,88.9,62.8,77.5,0,0,4.2,42006.43
2015-09-12,90.7,58.1,78,0,0,7.8,41901.17
2015-09-13,91,62.6,79.2,0,0,9.3,41776.25
2015-09-14,82.9,66.8,74.5,0.059,5,18,39589.59
2015-09-15,76.7,60.9,69.1,0.106,10,19.2,41199.29
2015-09-16,77.8,57.6,68.5,0.161,6,20.7,41601.87
2015-09-17,79.4,56.4,68.6,0,0,14.3,41455.54
2015-09-18,75.4,54.7,66.5,0,0,7.2,41308.19
2015-09-19,79.2,53.2,67.3,0,0,6.5,41159.92
2015-09-20,81.2,56,69.8,0,0,5.7,41010.82
2015-09-21,83.6,49.1,69.4,0,0,3.9,39769.71
2015-09-22,81.3,53.8,70.4,0,0,5.8,38118.4
2015-09-23,84.8,59.6,73.8,0,0,4.8,40559.39
2015-09-24,88.1,56.5,74.5,0,0,5.9,40407.85
2015-09-25,87,54.8,73.6,0,0,6.1,40255.93
2015-09-26,87.5,54.4,73.3,0,0,7.3,37421.16
2015-09-27,87.4,54.5,73.3,0,0,7.9,39951.33
2015-09-28,86.5,57.8,73.4,0,0,6.6,39284.98
2015-09-29,86.4,59,74.2,0,0,10.2,37144.92
2015-09-30,86.8,59.4,74.9,0,0,7.9,36388.4
2015-10-01,89.8,59.7,75.4,0,0,13.3,38138.13
2015-10-02,78.8,59.9,69.9,0,0,19.3,39021.93
2015-10-03,72.8,53.6,62.9,0,0,6.2,38813.85
2015-10-04,77.5,48.3,64.4,0.012,2,9.9,38696.14
2015-10-05,63.8,54.3,58.6,0.87,16,10.5,18428.06
2015-10-06,63.2,48.8,56.2,0.035,6,4.7,37204.01
2015-10-07,66.5,51.4,58.5,0,0,7.4,37817.39
2015-10-08,70.8,53,61.6,0,0,4.7,37156.46
2015-10-09,72.7,49.1,62.6,0,0,5.7,32984.68
2015-10-10,74,49.8,62.6,0,0,6.1,37522.12
2015-10-11,75,50.5,63.9,0,0,8.7,37363.29
2015-10-12,73,54.2,63.8,0,0,4.9,37317.84
2015-10-13,75.2,50.3,63.3,0,0,4.1,37067.64
2015-10-14,77.1,50.4,64.5,0,0,4.2,36807.3
2015-10-15,78.1,51.1,65.1,0,0,3.4,36574.28
2015-10-16,76.1,46.8,63.9,0,0,6,36027.19
2015-10-17,70,51.2,59.7,0.13,11,10.8,25200
2015-10-18,69.4,52.2,60.5,0.244,16,5.3,36000
2015-10-19,66.1,51.7,58.6,0.311,7,11.7,36040.14
2015-10-20,60.5,49.5,54.6,0.165,11,5,32826.68
2015-10-21,61.4,49.5,54.8,0.102,8,6,31072.37
2015-10-22,57.7,48.9,52.6,0.157,12,8.3,23635.52
2015-10-23,57.9,47,51.7,0,0,6.1,35855.56
2015-10-24,60.8,41.1,51.2,0,0,3.1,35789.84
2015-10-25,62.4,39.8,52.3,0,0,4.2,30106.93
2015-10-26,61.4,45.3,53.3,0.075,5,4.5,32323.32
2015-10-27,63.2,40.3,50.4,0,0,11.8,35437.88
2015-10-28,54.9,35,46.3,0,0,4.8,35082.17
2015-10-29,55.1,41.7,47.5,0.035,5,8.4,20210.42
2015-10-30,56,42.9,48.5,0.098,7,10.9,35008.85
2015-10-31,57,41,48.4,0,0,6.1,34866.27
2015-11-01,64,34.9,49.4,0,0,5.3,34724.12
2015-11-02,67.9,39.2,52.3,0,0,15.5,34582.57
2015-11-03,63.3,45,52.1,0.193,9,24.8,33204.6
2015-11-04,50.7,37.4,44.6,0.185,16,11.5,34301.86
2015-11-05,46.5,31.4,39.6,0.004,1,9.6,33717.35
2015-11-06,46.4,32.2,38.3,0,0,6.2,34025.33
2015-11-07,47,31.3,38.1,0,0,3.2,33889.04
2015-11-08,49.3,25.7,37.1,0,0,4.2,33754.3
2015-11-09,58.2,29.6,42.3,0,0,10.9,33621.25
2015-11-10,53.3,33.6,41.7,0.15,10,17.9,31664.22
2015-11-11,44.1,28.2,36.9,0.079,5,12.4,33361.02
2015-11-12,43.9,23.9,33.6,0,0,3.4,33234.18
2015-11-13,46.7,24.5,35.1,0,0,2.8,33109.77
2015-11-14,48.9,23.8,35.8,0,0,2.9,32987.99
2015-11-15,53,25.4,38.1,0.047,3,6.5,32869.03
2015-11-16,44.3,32.5,38.3,0.161,8,9.2,30101.23
2015-11-17,42.5,29.9,35.7,0,0,11.4,32637.31
2015-11-18,49.7,26.1,37.7,0,0,12.4,32523.55
2015-11-19,52.3,27.1,38.8,0,0,4.7,32411.38
2015-11-20,52.1,29,38.5,0,0,14.8,32300.9
2015-11-21,42.5,24.6,33,0,0,8.5,32192.31
2015-11-22,43.4,25,33.5,0,0,2.6,32085.74
2015-11-23,46.5,25,35.1,0,0,2.5,31981.35
2015-11-24,54.3,25.2,37.7,0,0,7.9,31879.3
2015-11-25,57.3,37.1,45.2,0.016,2,18,28536.88
2015-11-26,43.1,27.8,35.8,0,0,7.4,31682.88
2015-11-27,37.8,24,29.8,0.043,5,7.9,30923.73
2015-11-28,35.6,24.5,29.4,0.012,2,3.2,31226.18
2015-11-29,33.9,25,29.3,0,0,7.7,29681.66
2015-11-30,32.3,19.3,25.9,0,0,6.7,31124.75
2015-12-01,35.4,17.4,26.4,0,0,4.1,31004.02
2015-12-02,38.1,17.7,28.3,0,0,3.6,30893.2
2015-12-03,42.9,20.4,31.6,0,0,3.1,30730.64
2015-12-04,46,24.5,35.5,0,0,2.9,25325.93
2015-12-05,44.3,27.3,37.2,0.004,1,4.7,30517.28
2015-12-06,44.9,22.2,33.1,0,0,4,30602.31
2015-12-07,44.5,23.3,33.8,0,0,4.1,27250.33
2015-12-08,49.3,26.6,37.6,0,0,3.1,29338.96
2015-12-09,51.6,26.7,37.7,0,0,4.3,25910.74
2015-12-10,50.4,27.2,38.7,0,0,6.8,8026.05
2015-12-11,44.3,33.2,38.3,0.035,6,5.7,24695.91
2015-12-12,41.7,29.6,34.4,0,0,11.8,29890.12
2015-12-13,39.8,23,31.1,0,0,5.1,29598.53
2015-12-14,37.7,26.7,31.8,0.26,16,9.6,7250.49
2015-12-15,32.4,22.2,27.9,0.047,8,9,19909.42
2015-12-16,28.6,12.7,22.1,0,0,5.2,30226.96
2015-12-17,30.4,12.9,20.9,0,0,5,30458.87
2015-12-18,36.1,8.9,22.6,0,0,2.8,30441.93
2015-12-19,41.4,16,28.1,0,0,2.9,30429.03
2015-12-20,41.9,24.6,32.1,0,0,8.7,24680.06
2015-12-21,41.6,23.1,33.4,0.028,4,12.1,24013.61
2015-12-22,38.2,31.3,35.3,0.335,14,11.4,15164.31
2015-12-23,35.1,25,30.4,0.079,4,15.1,27954.55
2015-12-24,30,1,17.7,0.043,4,6.8,30426.9
2015-12-25,29.7,17,23.8,0.217,20,9.4,16695.54
2015-12-26,22,4.1,13.7,0,0,16.3,30456.32
2015-12-27,20,-3.2,10.5,0,0,4.4,30477.96
2015-12-28,21.5,-1.2,10.1,0,0,3.6,30477.8
2015-12-29,23.1,4.7,13,0,0,3,30534.44
2015-12-30,25.2,8.7,16.9,0.004,1,4.9,30003.09
2015-12-31,25.3,8.8,18.1,0.028,4,6.7,30607.82
2016-01-01,22.3,-2.2,11,0,0,3.1,30650.61
2016-01-02,27,11.9,18.8,0,0,3.3,30697.32
2016-01-03,28.7,13.9,20.6,0,0,2.7,27280.53
2016-01-04,34.9,15.6,25.3,0,0,3.4,30337.26
2016-01-05,34.5,24,28.8,0,0,2.6,18801.98
2016-01-06,34.6,27.1,31.2,0.323,20,3.4,3443.6
2016-01-07,36.6,27.2,32,0.083,7,3.4,20578.55
2016-01-08,32.9,22.8,27.8,0.169,11,3,24659.72
2016-01-09,29.6,9,19.9,0.024,4,3.2,31125.45
2016-01-10,25.5,1,14,0,0,3.6,31199.77
2016-01-11,23,0.5,12.5,0,0,4,31277.06
2016-01-12,24.8,1.7,13.4,0,0,5.1,31357.21
2016-01-13,25.5,9.7,16.2,0,0,4.9,31440.11
2016-01-14,28.2,5.5,15,0,0,4.9,31525.66
2016-01-15,31.1,5.9,19.2,0.02,3,6.4,21083.05
2016-01-16,33.1,7.1,22,0,0,2.8,31707.16
2016-01-17,36,16.5,25.1,0,0,4.5,31803.51
2016-01-18,37.2,6.6,23.8,0,0,4.3,30513.82
2016-01-19,36.2,25.6,31.2,0.031,3,3.7,32006.46
2016-01-20,37.6,26.5,31.2,0.012,1,11.6,32112.66
2016-01-21,34.3,7.9,23,0,0,3.3,32221.77
2016-01-22,33.6,13.7,23.7,0,0,3.5,32333.59
2016-01-23,38.9,8.3,25.3,0,0,3.2,29046.87
2016-01-24,37.9,26.9,30.9,0.039,6,7.8,31051.66
2016-01-25,36.7,22.5,28.6,0,0,3.8,32454.4
2016-01-26,35.3,14.1,25.1,0,0,2.9,32469.86
2016-01-27,38.3,15.8,27,0,0,3,32572.67
2016-01-28,41.8,19.1,29.9,0,0,2.9,32600.27
2016-01-29,45.5,22.1,33.7,0.004,1,3.7,23353.97
2016-01-30,52,28.7,38.3,0.13,6,12.7,31173.47
2016-01-31,34.9,29.9,32.7,0.197,14,8.2,780.73
2016-02-01,30.3,20.9,27.2,0.583,21,8.2,2967.54
2016-02-02,22,11.8,16.3,0,0,6.8,32948.48
2016-02-03,17.6,-1.3,9.9,0,0,4.3,33462.99
2016-02-04,19.4,-9.3,6.2,0,0,3.8,20883.07
2016-02-05,20.3,-7.3,7.5,0,0,3.8,33698.97
2016-02-06,24.5,2.4,12.8,0,0,3.8,33851.62
2016-02-07,31.2,5.8,17.4,0,0,3.4,33724.57
2016-02-08,33.8,12,22.1,0,0,3.5,34339.52
2016-02-09,35.3,15.3,25.1,0,0,3.7,34607.93
2016-02-10,36.5,18.9,27.6,0,0,3.9,34794.23
2016-02-11,40.1,20.2,29.7,0,0,3.7,34739.46
2016-02-12,45.8,20,32.5,0,0,3.5,35085.76
2016-02-13,46.7,22.5,34.9,0,0,4.3,32763.09
2016-02-14,45.9,26.2,36.1,0,0,6,24458.47
2016-02-15,52.4,27.9,40.9,0,0,9.9,35030.2
2016-02-16,53.6,31,41.8,0,0,4.1,35339.66
2016-02-17,55.8,26.3,39.8,0,0,5.8,32761.33
2016-02-18,60.9,31.6,46.2,0.063,5,25.1,32464.59
2016-02-19,54.2,23.5,38.5,0,0,4.3,36130.16
2016-02-20,55.8,27,41.6,0,0,6.3,36280.48
2016-02-21,53.3,30.8,42,0,0,5.1,36291.41
2016-02-22,48.1,31,39,0.094,5,11.1,29073.15
2016-02-23,44.5,28.4,34.9,0.012,2,13.6,36730.24
2016-02-24,44.7,20.7,33.6,0,0,5.4,36879.8
2016-02-25,50.9,23.5,37.8,0,0,3.6,37030.48
2016-02-26,55.4,25.8,41,0,0,3.8,37182.24
2016-02-27,59.8,27.2,43.6,0,0,7,37334.95
2016-02-28,55.9,39.6,46.4,0,0,4.7,37488.47
2016-02-29,59.1,34.2,45.8,0,0,12.4,37642.69
2016-03-01,59,30.8,45.6,0,0,7.6,37797.47
2016-03-02,61.1,36.2,48.8,0,0,14.4,37952.7
2016-03-03,62.3,27.8,46.5,0,0,4.2,36641.84
2016-03-04,63.2,33.2,48,0,0,5.4,36283.71
2016-03-05,67.3,35.7,50.6,0,0,15.5,28397.76
2016-03-06,62.3,43.8,51,0.059,8,17.7,24963.42
2016-03-07,51,33.6,43,0.177,6,13.2,36930.91
2016-03-08,50.6,29,39.9,0,0,7.3,38887
2016-03-09,54.2,27.6,41.6,0,0,8.4,35673.71
2016-03-10,60.1,29,46.9,0,0,4.7,39196.85
2016-03-11,68.6,31.1,49.9,0,0,10.8,30673.2
2016-03-12,61.9,36,50,0,0,11,39446.47
2016-03-13,60.3,36.5,49.1,0,0,13.7,39513.35
2016-03-14,62.3,39.5,50.1,0,0,22,39573.3
2016-03-15,53.9,30.6,42.4,0,0,14,39669.81
2016-03-16,53.8,30.9,42.7,0,0,11.6,39726.5
2016-03-17,61.7,29,46.8,0,0,15,39791.7
2016-03-18,55.9,34.3,46.3,0,0,8,39866.51
2016-03-19,57.5,34.4,46.4,0,0,7.4,40068.71
2016-03-20,64.2,30.4,48.2,0,0,6.5,40177.73
2016-03-21,73.1,35.7,56.7,0,0,18.1,35734.27
2016-03-22,63.2,39.1,54.1,0.004,1,25.3,34741.16
2016-03-23,52.8,34.7,43.1,0,0,12.9,39283.09
2016-03-24,54.9,33.3,44.7,0,0,7.6,41016.99
2016-03-25,55.1,38.7,46.2,0.004,1,18.5,41136.33
2016-03-26,50.3,34.1,41.3,0,0,12.3,39783.45
2016-03-27,59.6,25.8,43.7,0,0,10.4,41410.87
2016-03-28,65.2,34.3,51.6,0.004,1,20.9,28810.24
2016-03-29,53.6,36.6,46.7,0.122,11,19.2,39842.2
2016-03-30,49.5,32.6,40.2,0,0,11.3,41339.7
2016-03-31,51.8,30.3,41.8,0.02,2,12.4,41431.75
2016-04-01,54.1,30.2,42.7,0,0,10.6,42431.3
2016-04-02,61.3,30.2,47.3,0,0,6.8,42635.53
2016-04-03,67.6,32.6,53.4,0,0,5.8,42822.21
2016-04-04,74.7,37,58.8,0,0,12.9,40793.14
2016-04-05,66.7,46.4,58,0,0,24.3,43110.04
2016-04-06,66.1,40.8,54,0,0,7.1,43253.95
2016-04-07,74.4,45.2,60.5,0,0,9.8,42397.41
2016-04-08,73.6,44.4,59,0,0,14.1,32619.67
